Date,High,Low,Open,Close,Volume,Adj Close
2021-02-10,273.79998779296875,267.7200012207031,272.45001220703125,271.8699951171875,14687200,271.8699951171875
2021-02-11,273.5799865722656,268.489990234375,271.8900146484375,270.3900146484375,12801300,270.3900146484375
2021-02-12,271.17999267578125,268.3399963378906,270.5199890136719,270.5,9069100,270.5
2021-02-16,276.6000061035156,270.04998779296875,270.79998779296875,273.9700012207031,15417200,273.9700012207031
2021-02-17,273.9700012207031,269.5799865722656,271.239990234375,273.57000732421875,12763200,273.57000732421875
2021-02-18,271.95001220703125,266.0299987792969,269.57000732421875,269.3900146484375,15249100,269.3900146484375
2021-02-19,270.2699890136719,260.1499938964844,269.8599853515625,261.55999755859375,25622600,261.55999755859375
2021-02-22,263.07000732421875,257.5299987792969,257.95001220703125,260.3299865722656,17434900,260.3299865722656
2021-02-23,267.4599914550781,254.9600067138672,259.5,265.8599853515625,21924600,265.8599853515625
2021-02-24,266.3800048828125,258.3900146484375,262.3299865722656,264.30999755859375,15736100,264.30999755859375
2021-02-25,266.94000244140625,254.0399932861328,262.29998779296875,254.69000244140625,19053100,254.69000244140625
2021-02-26,265.54998779296875,256.4700012207031,256.4700012207031,257.6199951171875,26593900,257.6199951171875
2021-03-01,266.6499938964844,257.8999938964844,260.82000732421875,264.9100036621094,22117000,264.9100036621094
2021-03-02,266.7099914550781,258.6499938964844,265.7799987792969,259.0,15151900,259.0
2021-03-03,260.989990234375,255.10000610351562,260.2900085449219,255.41000366210938,15476700,255.41000366210938
2021-03-04,266.489990234375,253.5,256.4700012207031,257.6400146484375,31570100,257.6400146484375
2021-03-05,265.45001220703125,255.61000061035156,260.6700134277344,264.2799987792969,26808100,264.2799987792969
2021-03-08,265.5799865722656,255.0500030517578,265.54998779296875,255.30999755859375,18372700,255.30999755859375
2021-03-09,268.5299987792969,259.80999755859375,261.17999267578125,265.739990234375,22018400,265.739990234375
2021-03-10,268.9700012207031,262.8699951171875,268.6400146484375,264.8999938964844,14197500,264.8999938964844
2021-03-11,277.8999938964844,267.82000732421875,268.1099853515625,273.8800048828125,21816600,273.8800048828125
2021-03-12,269.739990234375,264.0199890136719,269.1400146484375,268.3999938964844,20590000,268.3999938964844
2021-03-15,275.9599914550781,268.5,269.0799865722656,273.75,16844800,273.75
2021-03-16,282.1400146484375,274.79998779296875,276.0799865722656,279.2799987792969,22178700,279.2799987792969
2021-03-17,286.2300109863281,275.4100036621094,275.7099914550781,284.010009765625,21073900,284.010009765625
2021-03-18,285.19000244140625,278.2799987792969,279.8699951171875,278.6199951171875,18728300,278.6199951171875
2021-03-19,292.79998779296875,281.20001220703125,281.2200012207031,290.1099853515625,38905100,290.1099853515625
2021-03-22,299.7099914550781,286.75,290.45001220703125,293.5400085449219,28273100,293.5400085449219
2021-03-23,298.0,289.80999755859375,293.1499938964844,290.6300048828125,23000900,290.6300048828125
2021-03-24,291.7200012207031,281.1600036621094,291.0,282.1400146484375,18675000,282.1400146484375
2021-03-25,288.05999755859375,277.75,280.9800109863281,278.739990234375,24505600,278.739990234375
2021-03-26,284.5,277.7699890136719,278.29998779296875,283.0199890136719,17620600,283.0199890136719
2021-03-29,293.17999267578125,284.70001220703125,285.7699890136719,290.82000732421875,21718800,290.82000732421875
2021-03-30,292.4700012207031,286.70001220703125,289.8299865722656,288.0,17474500,288.0
2021-03-31,296.5,288.6099853515625,289.989990234375,294.5299987792969,19498200,294.5299987792969
