Date,High,Low,Open,Close,Volume,Adj Close
2021-01-04,125.91999816894531,123.04000091552734,125.8499984741211,123.94000244140625,5179200.0,122.30564880371094
2021-01-05,126.68000030517578,124.61000061035156,125.01000213623047,126.13999938964844,6114600.0,124.47663879394531
2021-01-06,131.8800048828125,126.72000122070312,126.9000015258789,129.2899932861328,7956700.0,127.58509063720703
2021-01-07,130.4600067138672,128.25999450683594,130.0399932861328,128.99000549316406,4507400.0,127.2890625
2021-01-08,129.32000732421875,126.9800033569336,128.57000732421875,128.52999877929688,4676200.0,126.83512115478516
2021-01-11,129.67999267578125,127.66000366210938,127.94999694824219,128.5800018310547,5602500.0,126.88446807861328
2021-01-12,129.85000610351562,127.94000244140625,129.08999633789062,129.2100067138672,3749200.0,127.50616455078125
2021-01-13,129.75,126.45999908447266,129.14999389648438,126.91999816894531,7677700.0,125.24635314941406
2021-01-14,130.16000366210938,127.55000305175781,128.02000427246094,128.97000122070312,7503200.0,127.26931762695312
2021-01-15,129.24000549316406,127.66999816894531,128.27999877929688,128.38999938964844,4905500.0,126.69696807861328
2021-01-19,129.58999633789062,128.08999633789062,129.27999877929688,129.02000427246094,5398000.0,127.31866455078125
2021-01-20,131.05999755859375,128.55999755859375,129.6999969482422,130.0800018310547,5598700.0,128.36468505859375
2021-01-21,132.24000549316406,130.0500030517578,130.1199951171875,131.64999389648438,12819200.0,129.91397094726562
2021-01-22,120.69999694824219,117.36000061035156,120.69999694824219,118.61000061035156,38063500.0,117.04593658447266
2021-01-25,119.54000091552734,117.44999694824219,118.76000213623047,118.58000183105469,13686400.0,117.0163345336914
2021-01-26,122.58999633789062,118.41999816894531,119.18000030517578,122.48999786376953,10694700.0,120.87476348876953
2021-01-27,124.79000091552734,121.62000274658203,122.08000183105469,122.47000122070312,12146500.0,120.85503387451172
2021-01-28,123.19999694824219,120.06999969482422,122.80000305175781,120.08000183105469,8084100.0,118.49655151367188
2021-01-29,121.30000305175781,118.9000015258789,120.22000122070312,119.11000061035156,11772300.0,117.53933715820312
2021-02-01,120.94999694824219,118.7300033569336,119.9000015258789,120.54000091552734,6250500.0,118.95048522949219
2021-02-02,121.0,119.27999877929688,119.36000061035156,119.44000244140625,6341900.0,117.864990234375
2021-02-03,119.80000305175781,118.12000274658203,119.04000091552734,119.12000274658203,6715400.0,117.54920959472656
2021-02-04,121.0999984741211,118.87000274658203,119.91000366210938,121.0199966430664,4562100.0,119.42414855957031
2021-02-05,121.80999755859375,120.5199966430664,121.0,121.79000091552734,4563600.0,120.18399810791016
2021-02-08,123.9800033569336,122.4000015258789,122.62000274658203,123.61000061035156,5888000.0,121.9800033569336
2021-02-09,122.5999984741211,121.05000305175781,121.9000015258789,122.0999984741211,4717000.0,122.0999984741211
2021-02-10,123.41000366210938,121.20999908447266,123.02999877929688,122.23999786376953,4866800.0,122.23999786376953
2021-02-11,122.20999908447266,120.62999725341797,122.0,120.91000366210938,5380600.0,120.91000366210938
2021-02-12,121.36000061035156,120.08999633789062,121.0,120.80000305175781,3868900.0,120.80000305175781
2021-02-16,120.5999984741211,119.36000061035156,120.1500015258789,120.06999969482422,6639800.0,120.06999969482422
2021-02-17,120.55999755859375,119.0199966430664,119.2699966430664,119.97000122070312,3959100.0,119.97000122070312
2021-02-18,120.94000244140625,119.69999694824219,120.5,120.7300033569336,5398100.0,120.7300033569336
2021-02-19,120.76000213623047,118.37999725341797,120.75,118.98999786376953,6578700.0,118.98999786376953
2021-02-22,121.12999725341797,118.44000244140625,118.5,120.86000061035156,5879200.0,120.86000061035156
2021-02-23,121.3499984741211,119.80000305175781,120.91999816894531,120.70999908447266,4531300.0,120.70999908447266
2021-02-24,123.48999786376953,120.5199966430664,120.80000305175781,123.20999908447266,5820000.0,123.20999908447266
2021-02-25,124.3499984741211,122.33999633789062,123.37000274658203,122.47000122070312,5691800.0,122.47000122070312
2021-02-26,122.25,118.87999725341797,122.25,118.93000030517578,9044900.0,118.93000030517578
2021-03-01,122.31999969482422,119.86000061035156,120.3499984741211,120.73999786376953,5714500.0,120.73999786376953
2021-03-02,121.9000015258789,120.26000213623047,120.73999786376953,120.33000183105469,4522200.0,120.33000183105469
2021-03-03,122.62999725341797,119.9800033569336,120.5,122.36000061035156,7396200.0,122.36000061035156
2021-03-04,123.22000122070312,118.76000213623047,122.0,120.11000061035156,8062100.0,120.11000061035156
2021-03-05,123.75,120.25,120.63999938964844,122.83000183105469,6944900.0,122.83000183105469
2021-03-08,126.8499984741211,122.87999725341797,122.98999786376953,124.80999755859375,7236600.0,124.80999755859375
2021-03-09,126.43000030517578,124.16000366210938,125.4000015258789,124.18000030517578,5608200.0,124.18000030517578
2021-03-10,128.24000549316406,124.61000061035156,125.05000305175781,127.87000274658203,7243500.0,127.87000274658203
2021-03-11,128.63999938964844,126.77999877929688,128.08999633789062,127.13999938964844,5145000.0,127.13999938964844
2021-03-12,127.68000030517578,126.61000061035156,127.19000244140625,127.61000061035156,4009600.0,127.61000061035156
2021-03-15,128.75,127.54000091552734,127.7699966430664,128.5800018310547,3420600.0,128.5800018310547
2021-03-16,128.52000427246094,127.33999633789062,128.27999877929688,128.24000549316406,4630400.0,128.24000549316406
2021-03-17,129.49000549316406,127.48999786376953,128.4600067138672,129.02999877929688,4244800.0,129.02999877929688
2021-03-18,131.0,127.79000091552734,128.94000244140625,130.05999755859375,5834600.0,130.05999755859375
2021-03-19,130.44000244140625,128.52999877929688,130.02000427246094,128.89999389648438,9830600.0,128.89999389648438
2021-03-22,130.72000122070312,127.88999938964844,128.5,130.5500030517578,4164900.0,130.5500030517578
2021-03-23,131.55999755859375,129.8000030517578,130.44000244140625,130.4600067138672,4356400.0,130.4600067138672
2021-03-24,132.11000061035156,130.57000732421875,130.9499969482422,130.6199951171875,4005000.0,130.6199951171875
2021-03-25,133.24000549316406,129.77000427246094,130.3300018310547,133.07000732421875,5554000.0,133.07000732421875
2021-03-26,136.47999572753906,133.1199951171875,133.2899932861328,136.3800048828125,5562500.0,136.3800048828125
2021-03-29,137.07000732421875,135.50999450683594,135.97999572753906,135.86000061035156,4622700.0,135.86000061035156
2021-03-30,136.27000427246094,134.02000427246094,135.86000061035156,134.72000122070312,4790400.0,134.72000122070312
2021-03-31,134.7100067138672,132.7100067138672,134.5399932861328,133.25999450683594,4945100.0,133.25999450683594
